po_number,item,location,week,year,units,createDate
4501110304,20070239022,3200,37,2023,11.0,2023-04-20
4501100217,20070239022,3200,26,2023,6.0,2023-03-16
4501083388,20070239022,3200,20,2023,1.0,2023-01-26
4501083368,20070239022,3010,26,2023,14.0,2023-01-26
4501110308,20070239022,3000,34,2023,3.0,2023-04-20
4501088010,20070239022,3200,25,2023,2.0,2023-02-09
4501098061,20070239022,3220,26,2023,5.0,2023-03-09
4501110309,20070239022,3000,32,2023,3.0,2023-04-20
4501076067,20070239022,3010,23,2023,6.0,2023-01-05
4501102327,20070239022,3200,26,2023,4.0,2023-03-23
4501110312,20070239022,3000,35,2023,3.0,2023-04-20
4501108116,20070239022,3220,33,2023,2.0,2023-04-13
4501085607,20070239022,3200,24,2023,5.0,2023-02-02
4501074359,20070239022,3010,22,2023,2.0,2022-12-29
4501104160,20070239022,3200,34,2023,6.0,2023-03-30
4501095102,20039550012,3220,29,2023,25.0,2023-03-01
4501086289,20039550012,3210,25,2023,12.0,2023-02-03
4501084260,20039550012,3220,20,2023,58.0,2023-01-27
4501086260,20039550012,3200,25,2023,25.0,2023-02-03
4501084257,20039550012,3200,19,2023,28.0,2023-01-27
4501090441,20039550012,3000,23,2023,40.0,2023-02-17
4501095097,20039550012,3200,32,2023,20.0,2023-03-01
4501067106,20039550012,3010,18,2023,30.0,2022-12-02
4501082591,20039550012,3000,21,2023,55.0,2023-01-26
4501095099,20039550012,3210,30,2023,12.0,2023-03-01
4501110297,20039550012,3010,32,2023,48.0,2023-04-20
4501092521,20039550012,3200,28,2023,16.0,2023-02-22
4501112659,20039550012,3010,33,2023,41.0,2023-04-27
4501092522,20039550012,3210,26,2023,20.0,2023-02-22
4501095091,20039550012,3000,30,2023,18.0,2023-03-01
4501112636,20039550012,3000,29,2023,10.0,2023-04-27
4501073145,20039550012,3200,20,2023,17.0,2022-12-23
4501086309,20039550012,3220,23,2023,22.0,2023-02-03
4501092511,20039550012,3000,26,2023,16.0,2023-02-22
4501095094,20039550012,3010,33,2023,38.0,2023-03-01
4501082603,20039550012,3200,23,2023,64.0,2023-01-26
4501074347,20052191006,3210,21,2023,15.0,2022-12-29
4501078763,20052191006,3200,23,2023,28.0,2023-01-12
4501078761,20052773002,3000,21,2023,33.0,2023-01-12
4501074346,20052773002,3220,18,2023,10.0,2022-12-29
4501106289,20055765001,3200,31,2023,17.0,2023-04-06
4501112705,20055765001,3220,31,2023,22.0,2023-04-27
4501091218,20055765001,3220,27,2023,27.0,2023-02-17
4501087884,20055765001,3010,28,2023,16.0,2023-02-09
4501092529,20055765001,3220,25,2023,22.0,2023-02-22
4501076305,20055765001,3200,22,2023,36.0,2023-01-05
4501086050,20055765001,3010,28,2023,17.0,2023-02-02
4501090527,20055765001,3200,24,2023,36.0,2023-02-17
4501082598,20055765001,3010,25,2023,49.0,2023-01-26
4501092521,20055765001,3200,28,2023,26.0,2023-02-22
4501098684,20055765001,3210,28,2023,8.0,2023-03-10
4501104205,20055765001,3220,29,2023,12.0,2023-03-30
4501098698,20055765001,3220,27,2023,26.0,2023-03-10
4501112663,20055765001,3010,35,2023,10.0,2023-04-27
4501078412,20055765001,3210,21,2023,17.0,2023-01-12
4501104172,20055765001,3000,30,2023,7.0,2023-03-30
4501102201,20055765001,3010,32,2023,2.0,2023-03-23
4501084258,20055765001,3210,20,2023,26.0,2023-01-27
4501076300,20055765001,3010,23,2023,18.0,2023-01-05
4501074376,20055765001,3000,18,2023,5.0,2022-12-29
4501098644,20055765001,3010,31,2023,16.0,2023-03-10
4501104182,20055765001,3010,33,2023,15.0,2023-03-30
4501110246,20055765001,3000,29,2023,12.0,2023-04-20
4501090883,20055765001,3210,28,2023,5.0,2023-02-17
4501108149,20055765001,3210,30,2023,21.0,2023-04-13
4501110332,20055765001,3200,33,2023,29.0,2023-04-20
4501073145,20055765001,3200,20,2023,24.0,2022-12-23
4501092524,20055765001,3210,28,2023,18.0,2023-02-22
4501098666,20055765001,3200,30,2023,28.0,2023-03-10
4501090473,20055765001,3000,26,2023,26.0,2023-02-17
4501098698,20055765002,3220,27,2023,98.0,2023-03-10
4501087973,20055765002,3220,24,2023,70.0,2023-02-09
4501092527,20055765002,3220,27,2023,162.0,2023-02-22
4501086050,20055765002,3010,28,2023,108.0,2023-02-02
4501090527,20055765002,3200,24,2023,40.0,2023-02-17
4501082598,20055765002,3010,25,2023,144.0,2023-01-26
4501092518,20055765002,3200,30,2023,102.0,2023-02-22
4501112705,20055765002,3220,31,2023,170.0,2023-04-27
4501092514,20055765002,3010,31,2023,144.0,2023-02-22
4501098684,20055765002,3210,28,2023,56.0,2023-03-10
4501078412,20055765002,3210,21,2023,102.0,2023-01-12
4501110332,20055765002,3200,33,2023,186.0,2023-04-20
4501092524,20055765002,3210,28,2023,126.0,2023-02-22
4501091218,20055765002,3220,27,2023,160.0,2023-02-17
4501084258,20055765002,3210,20,2023,96.0,2023-01-27
4501087884,20055765002,3010,28,2023,132.0,2023-02-09
4501076300,20055765002,3010,23,2023,96.0,2023-01-05
4501074376,20055765002,3000,18,2023,106.0,2022-12-29
4501112663,20055765002,3010,35,2023,34.0,2023-04-27
4501098644,20055765002,3010,31,2023,40.0,2023-03-10
4501090883,20055765002,3210,28,2023,168.0,2023-02-17
4501086309,20055765002,3220,23,2023,20.0,2023-02-03
4501073145,20055765002,3200,20,2023,196.0,2022-12-23
4501108149,20055765002,3210,30,2023,142.0,2023-04-13
4501090509,20055765002,3200,24,2023,112.0,2023-02-17
4501090491,20055765002,3010,28,2023,96.0,2023-02-17
4501092511,20055765002,3000,26,2023,164.0,2023-02-22
4501102210,20055765002,3220,28,2023,140.0,2023-03-23
4501098666,20055765002,3200,30,2023,166.0,2023-03-10
4501102201,20055765002,3010,32,2023,92.0,2023-03-23
4501104182,20055765002,3010,33,2023,126.0,2023-03-30
4501104205,20055765002,3220,29,2023,100.0,2023-03-30
4501090473,20055765002,3000,26,2023,260.0,2023-02-17
4501106289,20055765002,3200,31,2023,326.0,2023-04-06
4501087866,20065794001,3010,26,2023,6.0,2023-02-09
4501078397,20065794001,3010,24,2023,8.0,2023-01-12
4501092983,20065794001,3200,26,2023,5.0,2023-02-23
4501070848,20065794001,3200,20,2023,6.0,2022-12-15
4501083007,20065794001,3010,26,2023,15.0,2023-01-26
4501090436,20065794001,3000,23,2023,14.0,2023-02-17
4501098598,20065794001,3000,28,2023,5.0,2023-03-10
4501092984,20065794001,3200,26,2023,5.0,2023-02-23
4501087971,20065794001,3220,22,2023,14.0,2023-02-09
4501086252,20065794001,3200,26,2023,33.0,2023-02-03
4501085999,20065794001,3000,24,2023,6.0,2023-02-02
4501086035,20065794001,3010,27,2023,5.0,2023-02-02
4501067108,20065794001,3200,19,2023,9.0,2022-12-02
4501093051,20065794001,3220,23,2023,10.0,2023-02-23
4501078396,20065794001,3010,24,2023,8.0,2023-01-12
4501092947,20065794001,3000,24,2023,8.0,2023-02-23
4501083006,20065794001,3010,25,2023,15.0,2023-01-26
4501090438,20065794001,3000,23,2023,14.0,2023-02-17
4501072842,20065794001,3220,18,2023,8.0,2022-12-22
4501064148,20065794001,3200,18,2023,5.0,2022-11-22
4501072856,20065794001,3010,22,2023,2.0,2022-12-22
4501090439,20065794001,3000,23,2023,14.0,2023-02-17
4501074347,20052191001,3210,21,2023,71.0,2022-12-29
4501078762,20052191001,3010,29,2023,55.0,2023-01-12
4501087867,20065794001,3010,26,2023,6.0,2023-02-09
4501098656,20065794001,3200,29,2023,6.0,2023-03-10
4501092529,20055765002,3220,25,2023,34.0,2023-02-22
4501078762,20052773004,3010,29,2023,58.0,2023-01-12
4501074346,20052773004,3220,18,2023,54.0,2022-12-29
4501078763,20052773004,3200,23,2023,43.0,2023-01-12
4501074347,20052773007,3210,21,2023,30.0,2022-12-29
4501078761,20052773007,3000,21,2023,52.0,2023-01-12
4501074346,20052773007,3220,18,2023,55.0,2022-12-29
4501078763,20052773007,3200,23,2023,52.0,2023-01-12
4501082803,20067891006,3000,23,2023,19.0,2023-01-26
4501092973,20067891006,3010,32,2023,26.0,2023-02-23
4501098599,20067891006,3000,29,2023,5.0,2023-03-10
4501078418,20067891006,3220,20,2023,30.0,2023-01-12
4501100206,20067891006,3220,28,2023,31.0,2023-03-16
4501070821,20067891006,3000,19,2023,36.0,2022-12-15
4501083008,20067891006,3010,26,2023,23.0,2023-01-26
4501084260,20058991,3220,20,2023,78.0,2023-01-27
4501112693,20068000004,3210,32,2023,13.0,2023-04-27
4501108119,20068000004,3000,30,2023,12.0,2023-04-13
4501095099,20039550027,3210,30,2023,39.0,2023-03-01
4501092511,20039550027,3000,26,2023,22.0,2023-02-22
4501092522,20039550027,3210,26,2023,20.0,2023-02-22
4501095091,20039550027,3000,30,2023,24.0,2023-03-01
4501112636,20039550027,3000,29,2023,102.0,2023-04-27
4501086309,20039550027,3220,23,2023,24.0,2023-02-03
4501090441,20039550027,3000,23,2023,62.0,2023-02-17
4501095094,20039550027,3010,33,2023,20.0,2023-03-01
4501086260,20039550027,3200,25,2023,18.0,2023-02-03
4501092521,20039550027,3200,28,2023,20.0,2023-02-22
4501095097,20039550027,3200,32,2023,22.0,2023-03-01
4501087973,20039550028,3220,24,2023,44.0,2023-02-09
4501082599,20039550028,3010,22,2023,48.0,2023-01-26
4501076321,20039550028,3220,19,2023,160.0,2023-01-05
4501092515,20039550028,3010,30,2023,84.0,2023-02-22
4501086299,20039550028,3220,23,2023,106.0,2023-02-03
4501086258,20039550028,3200,26,2023,122.0,2023-02-03
4501082595,20039550028,3000,23,2023,60.0,2023-01-26
4501090528,20039550028,3200,26,2023,200.0,2023-02-17
4501082608,20039550028,3220,20,2023,66.0,2023-01-26
4501090491,20039550028,3010,28,2023,20.0,2023-02-17
4501090474,20039550028,3000,25,2023,126.0,2023-02-17
4501098662,20039550028,3200,30,2023,40.0,2023-03-10
4501092512,20039550028,3000,27,2023,58.0,2023-02-22
4501086052,20039550028,3010,28,2023,86.0,2023-02-02
4501082594,20039550028,3000,21,2023,60.0,2023-01-26
4501082601,20039550028,3010,24,2023,106.0,2023-01-26
4501087871,20039550028,3010,28,2023,58.0,2023-02-09
4501082593,20039550028,3000,19,2023,30.0,2023-01-26
4501086000,20039550028,3000,24,2023,72.0,2023-02-02
4501098699,20039550028,3220,29,2023,40.0,2023-03-10
4501112687,20039550028,3200,34,2023,73.0,2023-04-27
4501082609,20039550028,3220,20,2023,66.0,2023-01-26
4501110313,20039550028,3200,31,2023,58.0,2023-04-20
4501098641,20039550028,3010,32,2023,22.0,2023-03-10
4501098628,20039550028,3000,28,2023,32.0,2023-03-10
4501092528,20039550028,3220,25,2023,224.0,2023-02-22
4501082600,20039550028,3010,24,2023,106.0,2023-01-26
4501092519,20039550028,3200,29,2023,90.0,2023-02-22
4501110257,20039550028,3000,30,2023,158.0,2023-04-20
4501084261,20039550028,3220,22,2023,68.0,2023-01-27
4501110333,20039550028,3200,33,2023,58.0,2023-04-20
4501098659,20062007001,3200,30,2023,5.0,2023-03-10
4501110344,20062007001,3210,27,2023,30.0,2023-04-20
4501074389,20062007001,3200,21,2023,35.0,2022-12-29
4501086255,20062007001,3200,21,2023,28.0,2023-02-03
4501110348,20062007001,3210,28,2023,30.0,2023-04-20
4501086038,20062007001,3010,24,2023,39.0,2023-02-02
4501112690,20062007001,3210,31,2023,21.0,2023-04-27
4501098606,20062007001,3000,26,2023,37.0,2023-03-10
4501086279,20062007001,3210,21,2023,36.0,2023-02-03
4501084146,20062007001,3200,23,2023,30.0,2023-01-27
4501110251,20062007001,3000,30,2023,26.0,2023-04-20
4501087933,20062007001,3200,27,2023,22.0,2023-02-09
4501100131,20062007001,3010,29,2023,24.0,2023-03-16
4501090479,20062007001,3010,24,2023,17.0,2023-02-17
4501110289,20062007001,3010,31,2023,69.0,2023-04-20
4501098658,20062007001,3200,29,2023,5.0,2023-03-10
4501076247,20062007001,3000,20,2023,24.0,2023-01-05
4501086298,20062007001,3220,23,2023,21.0,2023-02-03
4501084148,20062007001,3200,23,2023,30.0,2023-01-27
4501110357,20062007001,3210,30,2023,30.0,2023-04-20
4501092975,20062007001,3010,29,2023,29.0,2023-02-23
4501084150,20062007001,3200,23,2023,30.0,2023-01-27
4501072857,20062007001,3010,22,2023,9.0,2022-12-22
4501087870,20062007001,3010,28,2023,27.0,2023-02-09
4501108148,20062007001,3210,30,2023,21.0,2023-04-13
4501110345,20062007001,3210,27,2023,30.0,2023-04-20
4501092976,20062007001,3010,30,2023,29.0,2023-02-23
4501106298,20062007001,3210,27,2023,30.0,2023-04-06
4501084149,20062007001,3200,23,2023,30.0,2023-01-27
4501076303,20062007001,3200,21,2023,31.0,2023-01-05
4501078389,20062007001,3000,21,2023,17.0,2023-01-12
4501084245,20062007001,3220,18,2023,18.0,2023-01-27
4501112703,20062007001,3220,30,2023,85.0,2023-04-27
4501076246,20062007001,3000,19,2023,24.0,2023-01-05
4501070822,20062007001,3000,19,2023,20.0,2022-12-15
4501093055,20062007001,3220,25,2023,18.0,2023-02-23
4501098673,20062007001,3210,25,2023,26.0,2023-03-10
4501074372,20062007001,3000,19,2023,26.0,2022-12-29
4501110351,20062007001,3210,29,2023,30.0,2023-04-20
4501110242,20062007001,3000,28,2023,26.0,2023-04-20
4501110315,20062007001,3200,32,2023,35.0,2023-04-20
4501084186,20062007001,3210,21,2023,20.0,2023-01-27
4501090505,20062007001,3200,28,2023,10.0,2023-02-17
4501070837,20062007001,3010,22,2023,24.0,2022-12-15
4501082812,20062007001,3000,23,2023,35.0,2023-01-26
4501078402,20062007001,3200,21,2023,23.0,2023-01-12
4501082810,20062007001,3000,22,2023,35.0,2023-01-26
4501110347,20062007001,3210,28,2023,30.0,2023-04-20
4501090480,20062007001,3010,29,2023,17.0,2023-02-17
4501078398,20062007001,3010,22,2023,27.0,2023-01-12
4501076317,20062007001,3220,19,2023,7.0,2023-01-05
4501092994,20062007001,3200,28,2023,23.0,2023-02-23
4501070823,20062007001,3000,19,2023,20.0,2022-12-15
4501090503,20062007001,3200,28,2023,10.0,2023-02-17
4501098674,20062007001,3210,27,2023,26.0,2023-03-10
4501084147,20062007001,3200,23,2023,30.0,2023-01-27
4501093018,20062007001,3210,26,2023,24.0,2023-02-23
4501098609,20062007001,3000,27,2023,37.0,2023-03-10
4501070836,20062007001,3010,22,2023,24.0,2022-12-15
4501110294,20062007001,3010,32,2023,69.0,2023-04-20
4501110350,20062007001,3210,29,2023,30.0,2023-04-20
4501074382,20062007001,3010,22,2023,17.0,2022-12-29
4501110345,20062007007,3210,27,2023,11.0,2023-04-20
4501098659,20062007007,3200,30,2023,12.0,2023-03-10
4501086255,20062007007,3200,21,2023,10.0,2023-02-03
4501110348,20062007007,3210,28,2023,11.0,2023-04-20
4501110251,20062007007,3000,30,2023,54.0,2023-04-20
4501112690,20062007007,3210,31,2023,7.0,2023-04-27
4501110357,20062007007,3210,30,2023,11.0,2023-04-20
4501098606,20062007007,3000,26,2023,21.0,2023-03-10
4501092975,20062007007,3010,29,2023,5.0,2023-02-23
4501090505,20062007007,3200,28,2023,11.0,2023-02-17
4501084148,20062007007,3200,23,2023,12.0,2023-01-27
4501092976,20062007007,3010,30,2023,5.0,2023-02-23
4501084146,20062007007,3200,23,2023,12.0,2023-01-27
4501098658,20062007007,3200,29,2023,12.0,2023-03-10
4501076247,20062007007,3000,20,2023,7.0,2023-01-05
4501086298,20062007007,3220,23,2023,6.0,2023-02-03
4501084150,20062007007,3200,23,2023,12.0,2023-01-27
4501112703,20062007007,3220,30,2023,17.0,2023-04-27
4501074389,20062007007,3200,21,2023,2.0,2022-12-29
4501087933,20062007007,3200,27,2023,12.0,2023-02-09
4501110347,20062007007,3210,28,2023,11.0,2023-04-20
4501108148,20062007007,3210,30,2023,10.0,2023-04-13
4501110242,20062007007,3000,28,2023,54.0,2023-04-20
4501090479,20062007007,3010,24,2023,5.0,2023-02-17
4501110344,20062007007,3210,27,2023,11.0,2023-04-20
4501093055,20062007007,3220,25,2023,20.0,2023-02-23
4501098673,20062007007,3210,25,2023,19.0,2023-03-10
4501106298,20062007007,3210,27,2023,6.0,2023-04-06
4501110350,20062007007,3210,29,2023,11.0,2023-04-20
4501110315,20062007007,3200,32,2023,50.0,2023-04-20
4501090480,20062007007,3010,29,2023,5.0,2023-02-17
4501084149,20062007007,3200,23,2023,12.0,2023-01-27
4501078389,20062007007,3000,21,2023,9.0,2023-01-12
4501084245,20062007007,3220,18,2023,4.0,2023-01-27
4501078398,20062007007,3010,22,2023,3.0,2023-01-12
4501076317,20062007007,3220,19,2023,13.0,2023-01-05
4501092994,20062007007,3200,28,2023,11.0,2023-02-23
4501090503,20062007007,3200,28,2023,11.0,2023-02-17
4501098674,20062007007,3210,27,2023,19.0,2023-03-10
4501092958,20062007007,3000,26,2023,12.0,2023-02-23
4501084147,20062007007,3200,23,2023,12.0,2023-01-27
4501093018,20062007007,3210,26,2023,12.0,2023-02-23
4501076246,20062007007,3000,19,2023,7.0,2023-01-05
4501098609,20062007007,3000,27,2023,21.0,2023-03-10
4501086038,20062007007,3010,24,2023,19.0,2023-02-02
4501110351,20062007007,3210,29,2023,11.0,2023-04-20
4501110344,20062007010,3210,27,2023,27.0,2023-04-20
4501084148,20062007010,3200,23,2023,42.0,2023-01-27
4501087933,20062007010,3200,27,2023,40.0,2023-02-09
4501084150,20062007010,3200,23,2023,42.0,2023-01-27
4501110348,20062007010,3210,28,2023,27.0,2023-04-20
4501100131,20062007010,3010,29,2023,51.0,2023-03-16
4501110357,20062007010,3210,30,2023,27.0,2023-04-20
4501072857,20062007010,3010,22,2023,47.0,2022-12-22
4501092994,20062007010,3200,28,2023,35.0,2023-02-23
4501092975,20062007010,3010,29,2023,31.0,2023-02-23
4501110289,20062007010,3010,31,2023,33.0,2023-04-20
4501084146,20062007010,3200,23,2023,42.0,2023-01-27
4501086255,20062007010,3200,21,2023,34.0,2023-02-03
4501110251,20062007010,3000,30,2023,34.0,2023-04-20
4501074382,20062007010,3010,22,2023,26.0,2022-12-29
4501070849,20062007010,3200,21,2023,43.0,2022-12-15
4501110345,20062007010,3210,27,2023,27.0,2023-04-20
4501090479,20062007010,3010,24,2023,42.0,2023-02-17
4501110294,20062007010,3010,32,2023,33.0,2023-04-20
4501098658,20062007010,3200,29,2023,53.0,2023-03-10
4501076247,20062007010,3000,20,2023,26.0,2023-01-05
4501086298,20062007010,3220,23,2023,40.0,2023-02-03
4501078389,20062007010,3000,21,2023,34.0,2023-01-12
4501112690,20062007010,3210,31,2023,27.0,2023-04-27
4501098606,20062007010,3000,26,2023,27.0,2023-03-10
4501092976,20062007010,3010,30,2023,31.0,2023-02-23
4501090505,20062007010,3200,28,2023,35.0,2023-02-17
4501078402,20062007010,3200,21,2023,37.0,2023-01-12
4501108148,20062007010,3210,30,2023,45.0,2023-04-13
4501110242,20062007010,3000,28,2023,34.0,2023-04-20
4501092958,20062007010,3000,26,2023,39.0,2023-02-23
4501070822,20062007010,3000,19,2023,28.0,2022-12-15
4501093055,20062007010,3220,25,2023,49.0,2023-02-23
4501098673,20062007010,3210,25,2023,11.0,2023-03-10
4501106298,20062007010,3210,27,2023,62.0,2023-04-06
4501084245,20062007010,3220,18,2023,36.0,2023-01-27
4501110350,20062007010,3210,29,2023,27.0,2023-04-20
4501110347,20062007010,3210,28,2023,27.0,2023-04-20
4501090480,20062007010,3010,29,2023,42.0,2023-02-17
4501084149,20062007010,3200,23,2023,42.0,2023-01-27
4501074389,20062007010,3200,21,2023,39.0,2022-12-29
4501078398,20062007010,3010,22,2023,35.0,2023-01-12
4501076317,20062007010,3220,19,2023,62.0,2023-01-05
4501070823,20062007010,3000,19,2023,24.0,2022-12-15
4501076303,20062007010,3200,21,2023,40.0,2023-01-05
4501090503,20062007010,3200,28,2023,35.0,2023-02-17
4501084147,20062007010,3200,23,2023,42.0,2023-01-27
4501070837,20062007010,3010,22,2023,45.0,2022-12-15
4501076246,20062007010,3000,19,2023,26.0,2023-01-05
4501098609,20062007010,3000,27,2023,27.0,2023-03-10
4501098659,20062007010,3200,30,2023,53.0,2023-03-10
4501070836,20062007010,3010,22,2023,45.0,2022-12-15
4501074372,20062007010,3000,19,2023,25.0,2022-12-29
4501110351,20062007010,3210,29,2023,27.0,2023-04-20
4501082824,20062589006,3000,19,2023,21.0,2023-01-26
4501084189,20062589006,3210,19,2023,30.0,2023-01-27
4501110260,20062589006,3000,30,2023,13.0,2023-04-20
4501092962,20062589006,3000,23,2023,28.0,2023-02-23
4501108155,20062589006,3220,26,2023,34.0,2023-04-13
4501106246,20062589006,3000,28,2023,21.0,2023-04-06
4501087936,20062589006,3200,25,2023,25.0,2023-02-09
4501098681,20062589006,3210,26,2023,31.0,2023-03-10
4501083036,20062589006,3010,22,2023,32.0,2023-01-26
4501110353,20062589006,3210,29,2023,48.0,2023-04-20
4501090443,20062589006,3000,23,2023,45.0,2023-02-17
4501110346,20062589006,3210,28,2023,48.0,2023-04-20
4501106282,20062589006,3200,30,2023,30.0,2023-04-06
4501090444,20062589006,3000,24,2023,45.0,2023-02-17
4501110321,20062589006,3200,32,2023,53.0,2023-04-20
4501083040,20062589006,3010,22,2023,32.0,2023-01-26
4501090909,20062589006,3210,22,2023,50.0,2023-02-17
4501083049,20062589006,3010,24,2023,32.0,2023-01-26
4501110359,20062589006,3210,30,2023,48.0,2023-04-20
4501068803,20062589006,3010,17,2023,56.0,2022-12-08
4501078390,20062589006,3000,19,2023,35.0,2023-01-12
4501078400,20062589006,3200,21,2023,22.0,2023-01-12
4501087875,20062589006,3010,26,2023,27.0,2023-02-09
4501082821,20062589006,3000,19,2023,21.0,2023-01-26
4501079121,20062589006,3220,18,2023,58.0,2023-01-13
4501106299,20062589006,3210,27,2023,44.0,2023-04-06
4501083046,20062589006,3010,22,2023,32.0,2023-01-26
4501108135,20055765006,3010,41,2023,72.0,2023-04-13
4501112674,20055765006,3200,42,2023,36.0,2023-04-27
4501098684,20055765006,3210,28,2023,10.0,2023-03-10
4501098698,20055765006,3220,27,2023,6.0,2023-03-10
4501110283,20055765006,3000,35,2023,34.0,2023-04-20
4501104182,20055765006,3010,33,2023,14.0,2023-03-30
